qc_section	project_id	project_code	metric	value
per_project	TCGA-KIRP	KIRP	median_hypoxia_score	-0.128576836319473
per_project	TCGA-KIRP	KIRP	median_cell_cycle_score	-0.834463193457503
per_project	TCGA-KIRP	KIRP	median_DNA_repair_score	-0.523633692913034
per_project	TCGA-KIRP	KIRP	median_angiogenesis_score	-0.464567612605161
per_project	TCGA-KIRP	KIRP	median_lineage_or_tissue_PC1	2.92586639132383
per_project	TCGA-KIRP	KIRP	median_lineage_or_tissue_PC2	1.18954754415347
per_project	TCGA-KIRP	KIRP	missingness_proliferation_score	0
per_project	TCGA-KIRP	KIRP	missingness_immune_inflammatory_score	0
per_project	TCGA-KIRP	KIRP	missingness_interferon_gamma_score	0
per_project	TCGA-KIRP	KIRP	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-KIRP	KIRP	missingness_stromal_score	0
per_project	TCGA-KIRP	KIRP	missingness_epithelial_score	0
per_project	TCGA-KIRP	KIRP	missingness_EMT_score	0
per_project	TCGA-KIRP	KIRP	missingness_hypoxia_score	0
per_project	TCGA-KIRP	KIRP	missingness_cell_cycle_score	0
per_project	TCGA-KIRP	KIRP	missingness_DNA_repair_score	0
per_project	TCGA-KIRP	KIRP	missingness_angiogenesis_score	0
per_project	TCGA-KIRP	KIRP	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-KIRP	KIRP	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-LAML	LAML	n_samples	122
per_project	TCGA-LAML	LAML	median_proliferation_score	0.211930604877276
per_project	TCGA-LAML	LAML	median_immune_inflammatory_score	0.361179654125437
per_project	TCGA-LAML	LAML	median_interferon_gamma_score	-0.281404310042486
per_project	TCGA-LAML	LAML	median_cytotoxic_t_cell_score	0.163062992124591
per_project	TCGA-LAML	LAML	median_stromal_score	-0.499021585185812
per_project	TCGA-LAML	LAML	median_epithelial_score	-0.912983409471186
per_project	TCGA-LAML	LAML	median_EMT_score	0.264054521626805
per_project	TCGA-LAML	LAML	median_hypoxia_score	-0.428046911939869
per_project	TCGA-LAML	LAML	median_cell_cycle_score	0.150015326930478
per_project	TCGA-LAML	LAML	median_DNA_repair_score	1.93801921555386
per_project	TCGA-LAML	LAML	median_angiogenesis_score	-0.365274609573371
per_project	TCGA-LAML	LAML	median_lineage_or_tissue_PC1	-2.31810736899416
per_project	TCGA-LAML	LAML	median_lineage_or_tissue_PC2	-0.901979291866999
per_project	TCGA-LAML	LAML	missingness_proliferation_score	0
per_project	TCGA-LAML	LAML	missingness_immune_inflammatory_score	0
per_project	TCGA-LAML	LAML	missingness_interferon_gamma_score	0
per_project	TCGA-LAML	LAML	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-LAML	LAML	missingness_stromal_score	0
per_project	TCGA-LAML	LAML	missingness_epithelial_score	0
per_project	TCGA-LAML	LAML	missingness_EMT_score	0
per_project	TCGA-LAML	LAML	missingness_hypoxia_score	0
per_project	TCGA-LAML	LAML	missingness_cell_cycle_score	0
per_project	TCGA-LAML	LAML	missingness_DNA_repair_score	0
per_project	TCGA-LAML	LAML	missingness_angiogenesis_score	0
per_project	TCGA-LAML	LAML	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-LAML	LAML	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-LGG	LGG	n_samples	526
per_project	TCGA-LGG	LGG	median_proliferation_score	-0.848049994678737
per_project	TCGA-LGG	LGG	median_immune_inflammatory_score	-0.321874629409037
per_project	TCGA-LGG	LGG	median_interferon_gamma_score	-0.538496529348498
per_project	TCGA-LGG	LGG	median_cytotoxic_t_cell_score	-0.325228519323071
per_project	TCGA-LGG	LGG	median_stromal_score	-0.453528213498127
per_project	TCGA-LGG	LGG	median_epithelial_score	-0.864926919870319
per_project	TCGA-LGG	LGG	median_EMT_score	0.304062335886565
per_project	TCGA-LGG	LGG	median_hypoxia_score	-0.624577060073296
per_project	TCGA-LGG	LGG	median_cell_cycle_score	-0.857754641699509
per_project	TCGA-LGG	LGG	median_DNA_repair_score	-0.585839759434769
per_project	TCGA-LGG	LGG	median_angiogenesis_score	-0.304183681311512
per_project	TCGA-LGG	LGG	median_lineage_or_tissue_PC1	4.31624233990984
per_project	TCGA-LGG	LGG	median_lineage_or_tissue_PC2	0.843359688141243
per_project	TCGA-LGG	LGG	missingness_proliferation_score	0
per_project	TCGA-LGG	LGG	missingness_immune_inflammatory_score	0
per_project	TCGA-LGG	LGG	missingness_interferon_gamma_score	0
per_project	TCGA-LGG	LGG	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-LGG	LGG	missingness_stromal_score	0
per_project	TCGA-LGG	LGG	missingness_epithelial_score	0
per_project	TCGA-LGG	LGG	missingness_EMT_score	0
per_project	TCGA-LGG	LGG	missingness_hypoxia_score	0
per_project	TCGA-LGG	LGG	missingness_cell_cycle_score	0
per_project	TCGA-LGG	LGG	missingness_DNA_repair_score	0
per_project	TCGA-LGG	LGG	missingness_angiogenesis_score	0
per_project	TCGA-LGG	LGG	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-LGG	LGG	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-LIHC	LIHC	n_samples	360
per_project	TCGA-LIHC	LIHC	median_proliferation_score	-0.56053080621527
per_project	TCGA-LIHC	LIHC	median_immune_inflammatory_score	-0.240918223007243
per_project	TCGA-LIHC	LIHC	median_interferon_gamma_score	-0.283032322670716
per_project	TCGA-LIHC	LIHC	median_cytotoxic_t_cell_score	-0.232215872876054
per_project	TCGA-LIHC	LIHC	median_stromal_score	-0.382172735643118
per_project	TCGA-LIHC	LIHC	median_epithelial_score	-0.338253887072737
per_project	TCGA-LIHC	LIHC	median_EMT_score	-0.252352990737464
per_project	TCGA-LIHC	LIHC	median_hypoxia_score	-0.38337184304488
per_project	TCGA-LIHC	LIHC	median_cell_cycle_score	-0.582389498254672
per_project	TCGA-LIHC	LIHC	median_DNA_repair_score	-0.620833954145664
per_project	TCGA-LIHC	LIHC	median_angiogenesis_score	-0.199239867203583
per_project	TCGA-LIHC	LIHC	median_lineage_or_tissue_PC1	2.25762296995295
per_project	TCGA-LIHC	LIHC	median_lineage_or_tissue_PC2	0.88548954586118
per_project	TCGA-LIHC	LIHC	missingness_proliferation_score	0
per_project	TCGA-LIHC	LIHC	missingness_immune_inflammatory_score	0
per_project	TCGA-LIHC	LIHC	missingness_interferon_gamma_score	0
per_project	TCGA-LIHC	LIHC	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-LIHC	LIHC	missingness_stromal_score	0
per_project	TCGA-LIHC	LIHC	missingness_epithelial_score	0
per_project	TCGA-LIHC	LIHC	missingness_EMT_score	0
per_project	TCGA-LIHC	LIHC	missingness_hypoxia_score	0
per_project	TCGA-LIHC	LIHC	missingness_cell_cycle_score	0
per_project	TCGA-LIHC	LIHC	missingness_DNA_repair_score	0
per_project	TCGA-LIHC	LIHC	missingness_angiogenesis_score	0
per_project	TCGA-LIHC	LIHC	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-LIHC	LIHC	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-LUAD	LUAD	n_samples	513
per_project	TCGA-LUAD	LUAD	median_proliferation_score	-0.348192430108979
per_project	TCGA-LUAD	LUAD	median_immune_inflammatory_score	-0.0415006512570802
per_project	TCGA-LUAD	LUAD	median_interferon_gamma_score	0.0695878153112802
per_project	TCGA-LUAD	LUAD	median_cytotoxic_t_cell_score	-0.0670600837422476
per_project	TCGA-LUAD	LUAD	median_stromal_score	-0.130725792095169
per_project	TCGA-LUAD	LUAD	median_epithelial_score	0.150692587810257
per_project	TCGA-LUAD	LUAD	median_EMT_score	-0.253917478919074
per_project	TCGA-LUAD	LUAD	median_hypoxia_score	0.0209608576103348
per_project	TCGA-LUAD	LUAD	median_cell_cycle_score	-0.328299772285144
per_project	TCGA-LUAD	LUAD	median_DNA_repair_score	-0.288082476798379
per_project	TCGA-LUAD	LUAD	median_angiogenesis_score	-0.00751202101481
per_project	TCGA-LUAD	LUAD	median_lineage_or_tissue_PC1	0.885130586795747
per_project	TCGA-LUAD	LUAD	median_lineage_or_tissue_PC2	-0.274305328331377
per_project	TCGA-LUAD	LUAD	missingness_proliferation_score	0
per_project	TCGA-LUAD	LUAD	missingness_immune_inflammatory_score	0
per_project	TCGA-LUAD	LUAD	missingness_interferon_gamma_score	0
per_project	TCGA-LUAD	LUAD	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-LUAD	LUAD	missingness_stromal_score	0
per_project	TCGA-LUAD	LUAD	missingness_epithelial_score	0
per_project	TCGA-LUAD	LUAD	missingness_EMT_score	0
per_project	TCGA-LUAD	LUAD	missingness_hypoxia_score	0
per_project	TCGA-LUAD	LUAD	missingness_cell_cycle_score	0
per_project	TCGA-LUAD	LUAD	missingness_DNA_repair_score	0
per_project	TCGA-LUAD	LUAD	missingness_angiogenesis_score	0
per_project	TCGA-LUAD	LUAD	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-LUAD	LUAD	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-LUSC	LUSC	n_samples	482
per_project	TCGA-LUSC	LUSC	median_proliferation_score	0.556481598650594
per_project	TCGA-LUSC	LUSC	median_immune_inflammatory_score	-0.0942724831410982
per_project	TCGA-LUSC	LUSC	median_interferon_gamma_score	-0.073893042297595
per_project	TCGA-LUSC	LUSC	median_cytotoxic_t_cell_score	-0.0912937119321378
per_project	TCGA-LUSC	LUSC	median_stromal_score	-0.151818188594913
per_project	TCGA-LUSC	LUSC	median_epithelial_score	0.00540408726463288
per_project	TCGA-LUSC	LUSC	median_EMT_score	-0.116951416323644
per_project	TCGA-LUSC	LUSC	median_hypoxia_score	0.508597453515603
per_project	TCGA-LUSC	LUSC	median_cell_cycle_score	0.540270715293527
per_project	TCGA-LUSC	LUSC	median_DNA_repair_score	0.370427049425638
per_project	TCGA-LUSC	LUSC	median_angiogenesis_score	-0.262635971559612
per_project	TCGA-LUSC	LUSC	median_lineage_or_tissue_PC1	-2.69805680544915
per_project	TCGA-LUSC	LUSC	median_lineage_or_tissue_PC2	0.804312023965649
per_project	TCGA-LUSC	LUSC	missingness_proliferation_score	0
per_project	TCGA-LUSC	LUSC	missingness_immune_inflammatory_score	0
per_project	TCGA-LUSC	LUSC	missingness_interferon_gamma_score	0
per_project	TCGA-LUSC	LUSC	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-LUSC	LUSC	missingness_stromal_score	0
per_project	TCGA-LUSC	LUSC	missingness_epithelial_score	0
per_project	TCGA-LUSC	LUSC	missingness_EMT_score	0
per_project	TCGA-LUSC	LUSC	missingness_hypoxia_score	0
per_project	TCGA-LUSC	LUSC	missingness_cell_cycle_score	0
per_project	TCGA-LUSC	LUSC	missingness_DNA_repair_score	0
per_project	TCGA-LUSC	LUSC	missingness_angiogenesis_score	0
per_project	TCGA-LUSC	LUSC	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-LUSC	LUSC	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-MESO	MESO	n_samples	82
per_project	TCGA-MESO	MESO	median_proliferation_score	-0.460113520477529
per_project	TCGA-MESO	MESO	median_immune_inflammatory_score	-0.135936749815217
per_project	TCGA-MESO	MESO	median_interferon_gamma_score	-0.12942856204108
per_project	TCGA-MESO	MESO	median_cytotoxic_t_cell_score	-0.032751050286875
per_project	TCGA-MESO	MESO	median_stromal_score	0.259505908671685
per_project	TCGA-MESO	MESO	median_epithelial_score	0.775725833082957
per_project	TCGA-MESO	MESO	median_EMT_score	0.0349075606268883
per_project	TCGA-MESO	MESO	median_hypoxia_score	0.0572522225257545
per_project	TCGA-MESO	MESO	median_cell_cycle_score	-0.463626804357667
per_project	TCGA-MESO	MESO	median_DNA_repair_score	-0.188965350347858
per_project	TCGA-MESO	MESO	median_angiogenesis_score	0.241043428063229
per_project	TCGA-MESO	MESO	median_lineage_or_tissue_PC1	1.27833104951498
per_project	TCGA-MESO	MESO	median_lineage_or_tissue_PC2	-0.703957602236674
per_project	TCGA-MESO	MESO	missingness_proliferation_score	0
per_project	TCGA-MESO	MESO	missingness_immune_inflammatory_score	0
per_project	TCGA-MESO	MESO	missingness_interferon_gamma_score	0
per_project	TCGA-MESO	MESO	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-MESO	MESO	missingness_stromal_score	0
per_project	TCGA-MESO	MESO	missingness_epithelial_score	0
per_project	TCGA-MESO	MESO	missingness_EMT_score	0
per_project	TCGA-MESO	MESO	missingness_hypoxia_score	0
per_project	TCGA-MESO	MESO	missingness_cell_cycle_score	0
per_project	TCGA-MESO	MESO	missingness_DNA_repair_score	0
per_project	TCGA-MESO	MESO	missingness_angiogenesis_score	0
per_project	TCGA-MESO	MESO	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-MESO	MESO	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-OV	OV	n_samples	207
per_project	TCGA-OV	OV	median_proliferation_score	0.324591810548287
per_project	TCGA-OV	OV	median_immune_inflammatory_score	-0.220589210805994
per_project	TCGA-OV	OV	median_interferon_gamma_score	-0.00313433858822713
per_project	TCGA-OV	OV	median_cytotoxic_t_cell_score	-0.236755120572728
per_project	TCGA-OV	OV	median_stromal_score	-0.28769765247401
per_project	TCGA-OV	OV	median_epithelial_score	0.0234347983812742
per_project	TCGA-OV	OV	median_EMT_score	-0.37684177128525
per_project	TCGA-OV	OV	median_hypoxia_score	0.12306569532068
per_project	TCGA-OV	OV	median_cell_cycle_score	0.433385845637188
per_project	TCGA-OV	OV	median_DNA_repair_score	0.0397632541578428
per_project	TCGA-OV	OV	median_angiogenesis_score	-0.378487724431073
per_project	TCGA-OV	OV	median_lineage_or_tissue_PC1	-1.80641664580825
per_project	TCGA-OV	OV	median_lineage_or_tissue_PC2	1.29388850021576
per_project	TCGA-OV	OV	missingness_proliferation_score	0
per_project	TCGA-OV	OV	missingness_immune_inflammatory_score	0
per_project	TCGA-OV	OV	missingness_interferon_gamma_score	0
per_project	TCGA-OV	OV	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-OV	OV	missingness_stromal_score	0
per_project	TCGA-OV	OV	missingness_epithelial_score	0
per_project	TCGA-OV	OV	missingness_EMT_score	0
per_project	TCGA-OV	OV	missingness_hypoxia_score	0
per_project	TCGA-OV	OV	missingness_cell_cycle_score	0
per_project	TCGA-OV	OV	missingness_DNA_repair_score	0
per_project	TCGA-OV	OV	missingness_angiogenesis_score	0
per_project	TCGA-OV	OV	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-OV	OV	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-PAAD	PAAD	n_samples	171
per_project	TCGA-PAAD	PAAD	median_proliferation_score	-0.596795414131897
per_project	TCGA-PAAD	PAAD	median_immune_inflammatory_score	-0.207102677084059
per_project	TCGA-PAAD	PAAD	median_interferon_gamma_score	-0.238004760034515
per_project	TCGA-PAAD	PAAD	median_cytotoxic_t_cell_score	-0.197700947749573
per_project	TCGA-PAAD	PAAD	median_stromal_score	0.670705929130476
per_project	TCGA-PAAD	PAAD	median_epithelial_score	0.501410775498251
per_project	TCGA-PAAD	PAAD	median_EMT_score	0.182750751844867
per_project	TCGA-PAAD	PAAD	median_hypoxia_score	-0.215539549756878
per_project	TCGA-PAAD	PAAD	median_cell_cycle_score	-0.602915423415612
per_project	TCGA-PAAD	PAAD	median_DNA_repair_score	-0.453014595616736
per_project	TCGA-PAAD	PAAD	median_angiogenesis_score	-0.00543737053567887
per_project	TCGA-PAAD	PAAD	median_lineage_or_tissue_PC1	2.28940653821464
per_project	TCGA-PAAD	PAAD	median_lineage_or_tissue_PC2	-0.168233524094451
per_project	TCGA-PAAD	PAAD	missingness_proliferation_score	0
per_project	TCGA-PAAD	PAAD	missingness_immune_inflammatory_score	0
per_project	TCGA-PAAD	PAAD	missingness_interferon_gamma_score	0
per_project	TCGA-PAAD	PAAD	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-PAAD	PAAD	missingness_stromal_score	0
per_project	TCGA-PAAD	PAAD	missingness_epithelial_score	0
per_project	TCGA-PAAD	PAAD	missingness_EMT_score	0
per_project	TCGA-PAAD	PAAD	missingness_hypoxia_score	0
per_project	TCGA-PAAD	PAAD	missingness_cell_cycle_score	0
per_project	TCGA-PAAD	PAAD	missingness_DNA_repair_score	0
per_project	TCGA-PAAD	PAAD	missingness_angiogenesis_score	0
per_project	TCGA-PAAD	PAAD	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-PAAD	PAAD	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-PCPG	PCPG	n_samples	184
per_project	TCGA-PCPG	PCPG	median_proliferation_score	-0.883053488116461
per_project	TCGA-PCPG	PCPG	median_immune_inflammatory_score	-0.315719034846109
per_project	TCGA-PCPG	PCPG	median_interferon_gamma_score	-0.500562455404359
per_project	TCGA-PCPG	PCPG	median_cytotoxic_t_cell_score	-0.297391442777475
per_project	TCGA-PCPG	PCPG	median_stromal_score	-0.318894541812913
per_project	TCGA-PCPG	PCPG	median_epithelial_score	-0.837730466375315
per_project	TCGA-PCPG	PCPG	median_EMT_score	-0.18863029038237
per_project	TCGA-PCPG	PCPG	median_hypoxia_score	-0.566762297497299
per_project	TCGA-PCPG	PCPG	median_cell_cycle_score	-0.892635404813255
per_project	TCGA-PCPG	PCPG	median_DNA_repair_score	-0.712897969562042
per_project	TCGA-PCPG	PCPG	median_angiogenesis_score	0.224940126487978
per_project	TCGA-PCPG	PCPG	median_lineage_or_tissue_PC1	4.33734174892462
per_project	TCGA-PCPG	PCPG	median_lineage_or_tissue_PC2	0.316732469186785
per_project	TCGA-PCPG	PCPG	missingness_proliferation_score	0
per_project	TCGA-PCPG	PCPG	missingness_immune_inflammatory_score	0
per_project	TCGA-PCPG	PCPG	missingness_interferon_gamma_score	0
per_project	TCGA-PCPG	PCPG	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-PCPG	PCPG	missingness_stromal_score	0
per_project	TCGA-PCPG	PCPG	missingness_epithelial_score	0
per_project	TCGA-PCPG	PCPG	missingness_EMT_score	0
per_project	TCGA-PCPG	PCPG	missingness_hypoxia_score	0
per_project	TCGA-PCPG	PCPG	missingness_cell_cycle_score	0
per_project	TCGA-PCPG	PCPG	missingness_DNA_repair_score	0
per_project	TCGA-PCPG	PCPG	missingness_angiogenesis_score	0
per_project	TCGA-PCPG	PCPG	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-PCPG	PCPG	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-PRAD	PRAD	n_samples	497
per_project	TCGA-PRAD	PRAD	median_proliferation_score	-0.836378897992185
per_project	TCGA-PRAD	PRAD	median_immune_inflammatory_score	-0.271719271257512
per_project	TCGA-PRAD	PRAD	median_interferon_gamma_score	-0.416888550038006
per_project	TCGA-PRAD	PRAD	median_cytotoxic_t_cell_score	-0.277084033488858
per_project	TCGA-PRAD	PRAD	median_stromal_score	-0.0405495417892898
per_project	TCGA-PRAD	PRAD	median_epithelial_score	0.0243603992542466
per_project	TCGA-PRAD	PRAD	median_EMT_score	-0.35216635389803
per_project	TCGA-PRAD	PRAD	median_hypoxia_score	-0.566798200187552
per_project	TCGA-PRAD	PRAD	median_cell_cycle_score	-0.848731461572633
per_project	TCGA-PRAD	PRAD	median_DNA_repair_score	-0.60787582792005
per_project	TCGA-PRAD	PRAD	median_angiogenesis_score	-0.261880809341206
per_project	TCGA-PRAD	PRAD	median_lineage_or_tissue_PC1	3.45601930237964
per_project	TCGA-PRAD	PRAD	median_lineage_or_tissue_PC2	1.33812129389726
per_project	TCGA-PRAD	PRAD	missingness_proliferation_score	0
per_project	TCGA-PRAD	PRAD	missingness_immune_inflammatory_score	0
per_project	TCGA-PRAD	PRAD	missingness_interferon_gamma_score	0
per_project	TCGA-PRAD	PRAD	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-PRAD	PRAD	missingness_stromal_score	0
per_project	TCGA-PRAD	PRAD	missingness_epithelial_score	0
per_project	TCGA-PRAD	PRAD	missingness_EMT_score	0
per_project	TCGA-PRAD	PRAD	missingness_hypoxia_score	0
per_project	TCGA-PRAD	PRAD	missingness_cell_cycle_score	0
per_project	TCGA-PRAD	PRAD	missingness_DNA_repair_score	0
per_project	TCGA-PRAD	PRAD	missingness_angiogenesis_score	0
per_project	TCGA-PRAD	PRAD	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-PRAD	PRAD	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-READ	READ	n_samples	143
per_project	TCGA-READ	READ	median_proliferation_score	0.460671814367398
per_project	TCGA-READ	READ	median_immune_inflammatory_score	-0.200252313434117
per_project	TCGA-READ	READ	median_interferon_gamma_score	-0.308620594669811
per_project	TCGA-READ	READ	median_cytotoxic_t_cell_score	-0.194003291506535
per_project	TCGA-READ	READ	median_stromal_score	-0.225771369358512
per_project	TCGA-READ	READ	median_epithelial_score	0.997202387111785
per_project	TCGA-READ	READ	median_EMT_score	-0.36228892873755
per_project	TCGA-READ	READ	median_hypoxia_score	-0.0422495925553199
per_project	TCGA-READ	READ	median_cell_cycle_score	0.479666929506965
per_project	TCGA-READ	READ	median_DNA_repair_score	0.291757914140736
per_project	TCGA-READ	READ	median_angiogenesis_score	-0.343513722380224
per_project	TCGA-READ	READ	median_lineage_or_tissue_PC1	-1.95505329320883
per_project	TCGA-READ	READ	median_lineage_or_tissue_PC2	2.60000764876376
per_project	TCGA-READ	READ	missingness_proliferation_score	0
per_project	TCGA-READ	READ	missingness_immune_inflammatory_score	0
per_project	TCGA-READ	READ	missingness_interferon_gamma_score	0
per_project	TCGA-READ	READ	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-READ	READ	missingness_stromal_score	0
per_project	TCGA-READ	READ	missingness_epithelial_score	0
per_project	TCGA-READ	READ	missingness_EMT_score	0
per_project	TCGA-READ	READ	missingness_hypoxia_score	0
per_project	TCGA-READ	READ	missingness_cell_cycle_score	0
per_project	TCGA-READ	READ	missingness_DNA_repair_score	0
per_project	TCGA-READ	READ	missingness_angiogenesis_score	0
per_project	TCGA-READ	READ	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-READ	READ	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-SARC	SARC	n_samples	237
per_project	TCGA-SARC	SARC	median_proliferation_score	0.0551067297953672
per_project	TCGA-SARC	SARC	median_immune_inflammatory_score	-0.23489403190894
per_project	TCGA-SARC	SARC	median_interferon_gamma_score	-0.243170226437635
per_project	TCGA-SARC	SARC	median_cytotoxic_t_cell_score	-0.201340700334111
per_project	TCGA-SARC	SARC	median_stromal_score	1.78118667834738
per_project	TCGA-SARC	SARC	median_epithelial_score	-0.862676041567608
per_project	TCGA-SARC	SARC	median_EMT_score	1.00133734532535
per_project	TCGA-SARC	SARC	median_hypoxia_score	-0.417310754454426
per_project	TCGA-SARC	SARC	median_cell_cycle_score	0.0452804271595211
per_project	TCGA-SARC	SARC	median_DNA_repair_score	-0.135533296429484
per_project	TCGA-SARC	SARC	median_angiogenesis_score	0.175103333698414
per_project	TCGA-SARC	SARC	median_lineage_or_tissue_PC1	0.630763813694477
per_project	TCGA-SARC	SARC	median_lineage_or_tissue_PC2	-2.49584306496114
per_project	TCGA-SARC	SARC	missingness_proliferation_score	0
per_project	TCGA-SARC	SARC	missingness_immune_inflammatory_score	0
per_project	TCGA-SARC	SARC	missingness_interferon_gamma_score	0
per_project	TCGA-SARC	SARC	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-SARC	SARC	missingness_stromal_score	0
per_project	TCGA-SARC	SARC	missingness_epithelial_score	0
per_project	TCGA-SARC	SARC	missingness_EMT_score	0
per_project	TCGA-SARC	SARC	missingness_hypoxia_score	0
per_project	TCGA-SARC	SARC	missingness_cell_cycle_score	0
per_project	TCGA-SARC	SARC	missingness_DNA_repair_score	0
per_project	TCGA-SARC	SARC	missingness_angiogenesis_score	0
per_project	TCGA-SARC	SARC	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-SARC	SARC	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-SKCM	SKCM	n_samples	467
per_project	TCGA-SKCM	SKCM	median_proliferation_score	-0.0696616741230983
per_project	TCGA-SKCM	SKCM	median_immune_inflammatory_score	-0.144006289330594
per_project	TCGA-SKCM	SKCM	median_interferon_gamma_score	-0.207808842230366
per_project	TCGA-SKCM	SKCM	median_cytotoxic_t_cell_score	-0.150313462245587
per_project	TCGA-SKCM	SKCM	median_stromal_score	-0.315106855926978
per_project	TCGA-SKCM	SKCM	median_epithelial_score	-0.780351234459363
per_project	TCGA-SKCM	SKCM	median_EMT_score	0.388412136629408
per_project	TCGA-SKCM	SKCM	median_hypoxia_score	-0.0705194133858484
per_project	TCGA-SKCM	SKCM	median_cell_cycle_score	-0.0737106908617051
per_project	TCGA-SKCM	SKCM	median_DNA_repair_score	0.0914914898202323
per_project	TCGA-SKCM	SKCM	median_angiogenesis_score	-0.359237861855755
per_project	TCGA-SKCM	SKCM	median_lineage_or_tissue_PC1	0.0988929894141113
per_project	TCGA-SKCM	SKCM	median_lineage_or_tissue_PC2	-0.288686134117142
per_project	TCGA-SKCM	SKCM	missingness_proliferation_score	0
per_project	TCGA-SKCM	SKCM	missingness_immune_inflammatory_score	0
per_project	TCGA-SKCM	SKCM	missingness_interferon_gamma_score	0
per_project	TCGA-SKCM	SKCM	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-SKCM	SKCM	missingness_stromal_score	0
per_project	TCGA-SKCM	SKCM	missingness_epithelial_score	0
per_project	TCGA-SKCM	SKCM	missingness_EMT_score	0
per_project	TCGA-SKCM	SKCM	missingness_hypoxia_score	0
per_project	TCGA-SKCM	SKCM	missingness_cell_cycle_score	0
per_project	TCGA-SKCM	SKCM	missingness_DNA_repair_score	0
per_project	TCGA-SKCM	SKCM	missingness_angiogenesis_score	0
per_project	TCGA-SKCM	SKCM	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-SKCM	SKCM	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-STAD	STAD	n_samples	412
per_project	TCGA-STAD	STAD	median_proliferation_score	0.455600112551992
per_project	TCGA-STAD	STAD	median_immune_inflammatory_score	-0.106631421908701
per_project	TCGA-STAD	STAD	median_interferon_gamma_score	-0.0765269262120588
per_project	TCGA-STAD	STAD	median_cytotoxic_t_cell_score	-0.102986855460811
per_project	TCGA-STAD	STAD	median_stromal_score	-0.0327077005580158
per_project	TCGA-STAD	STAD	median_epithelial_score	0.544696466763469
per_project	TCGA-STAD	STAD	median_EMT_score	-0.222635739947405
per_project	TCGA-STAD	STAD	median_hypoxia_score	-0.236598869473704
per_project	TCGA-STAD	STAD	median_cell_cycle_score	0.434573704512597
per_project	TCGA-STAD	STAD	median_DNA_repair_score	0.370845286713319
per_project	TCGA-STAD	STAD	median_angiogenesis_score	-0.108146697662456
per_project	TCGA-STAD	STAD	median_lineage_or_tissue_PC1	-1.89940498813503
per_project	TCGA-STAD	STAD	median_lineage_or_tissue_PC2	0.614564576903655
per_project	TCGA-STAD	STAD	missingness_proliferation_score	0
per_project	TCGA-STAD	STAD	missingness_immune_inflammatory_score	0
per_project	TCGA-STAD	STAD	missingness_interferon_gamma_score	0
per_project	TCGA-STAD	STAD	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-STAD	STAD	missingness_stromal_score	0
per_project	TCGA-STAD	STAD	missingness_epithelial_score	0
per_project	TCGA-STAD	STAD	missingness_EMT_score	0
per_project	TCGA-STAD	STAD	missingness_hypoxia_score	0
per_project	TCGA-STAD	STAD	missingness_cell_cycle_score	0
per_project	TCGA-STAD	STAD	missingness_DNA_repair_score	0
per_project	TCGA-STAD	STAD	missingness_angiogenesis_score	0
per_project	TCGA-STAD	STAD	missingness_lineage_or_tissue_PC1	0
