project_id	project_code	cancer_name	disease_type	primary_site	broad_group	major_cancer_group	level2_group	lineage_notes	tmb_proxy_median_nonsynonymous_count	tmb_proxy_mean_nonsynonymous_count	tmb_proxy_median_total_mutation_count	tmb_proxy_mean_total_mutation_count	mutation_prevalence_TP53	mutation_prevalence_KRAS	mutation_prevalence_BRAF	mutation_prevalence_IDH1	mutation_prevalence_IDH2	mutation_prevalence_PIK3CA	mutation_prevalence_APC	mutation_prevalence_PTEN	mutation_prevalence_NF1	mutation_prevalence_BAP1	mutation_prevalence_VHL	mutation_prevalence_RB1	mutation_prevalence_CDKN2A	mutation_prevalence_SMAD4	mutation_prevalence_ARID1A	mutation_prevalence_TERT	mutation_prevalence_EGFR	mutation_prevalence_ERBB2	mutation_prevalence_ALK	mutation_prevalence_MET	mutation_prevalence_MYC	mutation_prevalence_CTNNB1	mutation_prevalence_POLE	mutation_prevalence_MSH2	mutation_prevalence_MSH6	mutation_prevalence_MLH1	mutation_prevalence_PMS2	mutation_prevalence_BRCA1	mutation_prevalence_BRCA2	median_purity	median_ploidy	median_aneuploidy_score	median_arm_gain_count	median_arm_loss_count	median_total_arm_alteration_count	median_proliferation_score	median_immune_inflammatory_score	median_interferon_gamma_score	median_cytotoxic_t_cell_score	median_stromal_score	median_epithelial_score	median_EMT_score	median_hypoxia_score	median_cell_cycle_score	median_DNA_repair_score	median_angiogenesis_score	median_lineage_or_tissue_PC1	median_lineage_or_tissue_PC2
TCGA-LIHC	LIHC	Liver Hepatocellular Carcinoma	Adenomas and Adenocarcinomas	Liver and intrahepatic bile ducts	Carcinoma	Carcinoma	gi_hepatobiliary	Hepatocellular carcinoma.	-0.0407823695143094	-0.453379787358958	0.0263514217193806	-0.430004652524409	-0.401824251779109	-0.549175089959355	-0.423840875449014	0.199694916342295	-0.0904075905333932	-0.678802470060959	-0.357219932205772	-0.389533388126671	-0.318256552408221	0.483783812285921	-0.260414289068359	0.22787620683481	-0.324683036662747	-0.558181543903455	-0.100918793814018	-0.535756577463428	-0.245968975133394	-0.91988653278695	-0.157444487894066	-0.641044200135598	-0.450866687665427	2.90413529869199	-0.734447948334715	-0.681126294543065	-0.235667038121662	-0.689406221591016	-0.485541910734676	-0.635323836734587	-0.657720747710317	0.697697076838877	-0.281382704732931	-0.32470548632068	-0.0500659196067405	-0.381866442644762	-0.32470548632068	-0.788649721826694	-0.673412810266453	-0.578763283617302	-0.659990545800841	-0.82509188682169	-1.14685041067446	-0.243206815300499	-0.745832313378227	-0.819664432003628	-1.22682508129096	-0.208326914208877	0.798373189578762	0.105730301122328
TCGA-LUAD	LUAD	Lung Adenocarcinoma	Ductal and Lobular Neoplasms;Cystic, Mucinous and Serous Neoplasms;Acinar Cell Neoplasms;Adenomas and Adenocarcinomas	Bronchus and lung	Carcinoma	Carcinoma	lung_adeno	Lung adenocarcinoma.	1.89638018241538	0.383695999076236	1.71055098378413	0.254443957521298	0.315151123516297	0.960907522546354	0.142003459433636	-0.173670519733306	-0.502338107459522	-0.581571781011125	-0.237219947701067	-0.401160751108469	1.72704490809084	-0.397774009076564	-0.243383844683213	0.395379923676058	-0.0310827215194346	-0.0325439983655454	-0.268882637155899	-0.00574080991230709	3.48808054345352	-0.44188913050084	1.3634171909359	0.550189759547618	0.00432286063751576	-0.116090083635287	0.397306720378447	0.128422304933985	-0.082614355757618	-0.00878483544411385	0.153545088890398	0.429266277965086	0.292975033170124	-1.4927472341669	1.53633502609996	1.35119379791509	0.951252472528069	1.08685064445048	1.35119379791509	-0.462337460751217	1.56894760751718	1.38908733034155	1.04148255859592	0.13813924509168	-0.0487679713609036	-0.251353255316667	0.0577875878268148	-0.430421192624473	-0.482010618345228	0.043254579356916	0.292374209012293	-0.561626633694842
TCGA-LUSC	LUSC	Lung Squamous Cell Carcinoma	Squamous Cell Neoplasms;Adenomas and Adenocarcinomas	Bronchus and lung	Carcinoma	Carcinoma	pan_squamous	Lung squamous carcinoma.	2.45713776323713	0.354879478656319	2.35215081695166	0.254196281325774	1.40467466866945	-0.53417802739494	-0.1709470696183	-0.316780845731379	-0.614375841198745	-0.107641100931579	-0.255453294809384	0.248898147916133	1.71358237087942	-0.47893959265123	-0.240434241944342	0.575678905838645	1.59199057177656	-0.422631788691822	-0.20774919277163	0.401099426226155	0.0356602604427362	-0.410247835134075	0.526750506589306	-0.223513328382734	0.13350574608737	-0.443826312991948	0.518768453556325	-0.380569624112137	-0.125253890266777	0.261595977437467	0.067970971701975	0.969397299473408	0.562782687183749	-1.08710939879546	1.43454283317332	1.35119379791509	0.951252472528069	1.38059406186952	1.35119379791509	0.927925728004759	0.975552221382873	0.588370458773131	0.791822120997555	0.0573394840425278	-0.37505880129587	0.46184216942349	1.02697576476706	0.900152835602073	0.991964562859761	-0.291514030411284	-1.02864526614415	0.0590199876059221
TCGA-OV	OV	Ovarian Serous Cystadenocarcinoma	Cystic, Mucinous and Serous Neoplasms;Not Reported	Retroperitoneum and peritoneum;Ovary	Carcinoma	Carcinoma	gynecologic	High-grade serous ovarian carcinoma-dominated cohort.	-0.329657486907333	-0.532869665739732	-0.397562753766306	-0.526887272675641	1.64259863859678	-0.544538604744653	-0.386628042976958	-0.440165267757163	-0.304912392181183	-0.794676155358351	-0.395638456985069	-0.405398675580793	0.628330255175805	-0.439408439739302	-0.260414289068359	-0.0597360665926826	-0.626262797438785	-0.580485342005371	-0.753869930228641	-0.85513148062314	-0.309568523627134	-0.617131723758687	-0.173360868035657	-0.388735293895941	-0.226500841367956	-0.576652760204479	-0.827352122786319	-0.300825213022945	-0.489055846225925	-0.270391487088417	-0.67423486091022	0.805097209162566	-0.256349594627303	1.38728139697033	1.33275064024668	0.722731566326674	-0.0500659196067405	0.793107227031429	0.722731566326674	0.571567718381009	-0.444822260834672	0.9832502275075	-0.70675492451619	-0.463181179081326	-0.334565192562403	-0.891431835686861	0.260723139317896	0.73641456264789	0.251823064311457	-0.443532412711998	-0.699922850379209	0.340726920287727
TCGA-PAAD	PAAD	Pancreatic Adenocarcinoma	Ductal and Lobular Neoplasms;Cystic, Mucinous and Serous Neoplasms;Epithelial Neoplasms, NOS;Adenomas and Adenocarcinomas	Pancreas	Carcinoma	Carcinoma	gi_pancreatic	Pancreatic ductal adenocarcinoma-dominated cohort.	-0.890415067729086	-0.406980435704621	-0.947505467909899	-0.404514961196138	0.650867928455042	2.96296045651086	-0.337707802536165	-0.335414313555977	-0.256232748515499	-0.732641051520469	-0.403674702595173	-0.528607822830893	-0.795696666012394	-0.458885001301728	-0.260414289068359	-0.782407987995595	2.37980613730134	2.95475730131967	-0.371395263774713	0.654415487054351	-0.612944806425378	-0.646129566222688	-0.711317249923247	-0.635793487789873	-0.74155451368605	-0.308905053085244	-0.651153127806713	-0.524059240525588	-0.554744870065261	-0.516350153290678	-0.476978185743232	-0.623131201882152	-0.953607560697204	-1.89838506953834	-0.6885514764395	-0.53419289685015	-1.05138431174155	0.205620392193333	-0.53419289685015	-0.844379573506292	-0.293172287736719	-0.327480083270864	-0.304409811325972	3.20822621093404	0.738879558238777	2.02242010436676	-0.412262036394546	-0.851108354304747	-0.851186522474987	0.0459768947458497	0.810090888952937	-0.500591914779255
TCGA-PRAD	PRAD	Prostate Adenocarcinoma	Ductal and Lobular Neoplasms;Cystic, Mucinous and Serous Neoplasms;Acinar Cell Neoplasms;Adenomas and Adenocarcinomas	Prostate gland	Carcinoma	Carcinoma	prostate	Prostate adenocarcinoma.	-1.02635629944345	-0.713139090374358	-1.10790542620178	-0.683973886899286	-1.02092244834418	-0.601106016108337	-0.316088055319085	-0.190237897573169	-0.614375841198745	-0.775570954148599	-0.405387184773984	-0.266496797011403	-1.07127809889224	-0.702046921414443	-0.202038850181924	-0.773572424115899	-0.66960928062271	-0.574572538996638	-0.769566688407087	-1.10910063019459	-0.599171184417641	-0.814060846676865	-1.00926287925253	-0.54428676281785	-0.52850018336973	-0.314028417128255	-0.73961248662907	-0.611476131723812	-0.538708600370333	-0.612665854813417	-0.700147101182903	-1.02923952270886	-0.819863830951678	-0.194706160978291	-0.746718443826152	-1.79111736002697	-1.55204350780896	-1.26309669490191	-1.79111736002697	-1.21256091579769	-1.01975666961891	-1.32576843401624	-1.12223270471535	0.483582185969074	-0.332486465919231	-0.76294457066194	-1.11039612621485	-1.22767702751062	-1.19782025191363	-0.290523121461084	1.24018789832607	0.366178887930055
TCGA-READ	READ	Rectum Adenocarcinoma	Cystic, Mucinous and Serous Neoplasms;Adenomas and Adenocarcinomas	Colon;Rectosigmoid junction;Rectum;Connective, subcutaneous and other soft tissues;Unknown	Carcinoma	Carcinoma	gi_colorectal	Colorectal adenocarcinoma.	0.0611735542714638	0.398667906885767	0.0148942818413891	0.307986421209674	1.04392193531402	1.50848429385786	-0.170004998321745	-0.302436173109551	0.229988006451823	0.108609113536361	3.07370215010361	-0.0963850054199454	0.123588699057351	-0.558726319493704	-0.196239965524331	-0.184232511517757	-0.700189333827807	1.84560660384892	-0.286752973156093	-0.416151692291033	-0.129667024964065	0.485525347869139	-0.355114370885705	0.155348611895519	-0.0388985103911678	0.0101486006691639	0.135723439007168	0.976329675272973	0.792425684847162	0.738592858556146	1.22275423557173	-0.243266478076435	0.569590895340697	0.251495457930293	0.460246129446889	0.722731566326674	0.951252472528069	0.499363809612381	0.722731566326674	0.780689472760188	-0.21614304622485	-0.721562549285266	-0.266315702243688	-0.225956884608427	1.85233489586458	-0.815653788736347	-0.0678445355085811	0.807313135735457	0.815875458117856	-0.397640217880463	-0.754720962909715	1.09228022585639
TCGA-STAD	STAD	Stomach Adenocarcinoma	Cystic, Mucinous and Serous Neoplasms;Adenomas and Adenocarcinomas	Stomach	Carcinoma	Carcinoma	gi_gastric	Gastric adenocarcinoma.	0.468997249414557	0.731495006109844	0.392979897815109	0.583346465524505	0.228125143344074	-0.133958219021661	-0.1793720625802	-0.220721165524002	-0.323945451687958	0.223315979267599	0.0146771443565675	0.0165114632128311	0.630299929235448	-0.0611850955137341	-0.194193403953451	-0.161258454853996	-0.0757711175852238	0.587402191039352	1.52244355676851	0.32099444438541	0.818889611681115	0.679952758691448	0.517059472180668	-0.157999927653983	0.950261876935116	0.182031712471501	0.799652443495286	0.412425302549507	0.392728353652716	0.652426005798381	0.161464743858049	0.285854259762517	1.13287491569628	-0.924854264646883	-0.252299221039605	0.0942693347382617	0.450593276460664	-0.0881230252257143	0.0942693347382617	0.772895504862189	0.836581543648394	0.573671666730691	0.671356654275287	0.513622342746897	0.836091134338714	-0.0884662401703715	-0.454117885310195	0.738234258563674	0.992900724536011	-0.0887962560266819	-0.734205012524022	-0.0501624872250986
TCGA-THCA	THCA	Thyroid Carcinoma	Squamous Cell Neoplasms;Epithelial Neoplasms, NOS;Adenomas and Adenocarcinomas	Thyroid gland	Carcinoma	Carcinoma	thyroid	Thyroid carcinoma.	-1.31523141683647	-0.844305692834228	-1.38287678327358	-0.799859613265617	-1.4016437233597	-0.579738800494674	4.11433847018315	-0.519847617534134	-0.614375841198745	-0.876347125271409	-0.477217551966962	-0.49960086930687	-1.07189126758039	-0.65876409963438	-0.260414289068359	-0.817608874492304	-0.66973160083553	-0.753695688967072	-0.826040704006033	-0.481288892453968	-0.803479910865739	-1.00816323577325	-1.09246047192237	-0.772930426010561	-0.74155451368605	-0.582358882768174	-0.961383836916104	-0.721493367356326	-0.77657993417843	-0.85413338820845	-0.82428481039622	-1.02959300574606	-1.15404316375397	0.292059241467437	-0.6885514764395	-2.00060477055645	-1.55204350780896	-1.55684011232095	-2.00060477055645	-1.12307260759429	-1.01492551199928	-0.931321518381035	-0.564855239218917	-0.705349092388918	0.037583293417708	1.22662951743775	-0.940373771667917	-1.15084566915915	-1.12952361250157	0.488722829660822	1.26460361353065	-0.187671577352146
TCGA-UCEC	UCEC	Uterine Corpus Endometrial Carcinoma	Not Reported;Cystic, Mucinous and Serous Neoplasms;Epithelial Neoplasms, NOS;Adenomas and Adenocarcinomas	Uterus, NOS;Corpus uteri	Carcinoma	Carcinoma	gynecologic	Endometrial carcinoma; includes hypermutated/MSI and POLE subsets.	-0.193716255192969	3.60684045100483	-0.134048536572501	3.74287809791656	-0.121511367532754	0.407601213603082	-0.0629254569347241	0.716654382771405	2.50706715868461	2.64974052673023	0.135015620327601	4.15566009559665	2.22580268615884	0.520631659943276	-0.15091911556386	1.88145905679945	-0.470752550458488	-0.0817308777785541	3.21042667735702	3.02901816847241	1.49585897661794	1.29767079514955	2.71081765372581	3.00593644864223	3.25471880072175	2.73659348314961	3.30238963781145	3.38289218203235	3.61082466717091	2.99570491258695	3.36694089728052	2.77769290474993	2.85624207221436	1.02220734513603	-0.572217541666194	-1.37214253896803	-1.05138431174155	-1.55684011232095	-1.37214253896803	0.330886187075538	-0.441511627076248	-0.294896597179142	0.085532670650966	-0.606776335744298	-0.0587729152109632	-0.556726231024373	-0.332528819071744	0.406469704323017	0.224810463141107	-0.316267263557612	-0.298418578376317	0.466300805566781
