project_code	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
KICH	0.669991732169188	1.1685889677536	0.827585591193625	1.3551499016326	0.729445836811908	1.14498493793789	1.36096704933935	1.01002452015776	0.923047178893599	1.20002756460362	0	0.95076737556028	0.95786025469197	1.20460031484728	0.886886652170508	0.730813276183073	1.01048704162842	1.10473777083422	0.873626708707836	0.757743400618172	0.988909093383611	0.549280829098198	0.776879302179178	1.0090547948257	0.963696837371931	1.21980338927832	1.35050816912827	0.958322423681622	0.909757176509598	1.30396538946593	1.24555102326355	0.878412659229495	0.758379617911941
KIRC	1.04394083950902	1.29951765192745	1.12882859157108	1.20137150280099	0.92040612071458	1.35234279058809	0.930982122143759	1.33578666078913	0.950894860786447	0.979908066306621	0.95076737556028	0	0.971240461381474	0.976800525536316	0.994322479350572	1.03619416438903	1.11014234518562	1.17869969201662	0.636769535715259	1.21282549101168	0.963233918974188	0.713386478821087	0.898066412333935	1.32723848591436	0.865084992562975	1.13841232395444	1.2875833009159	1.15717578666704	0.796322237259329	0.904441874603339	1.20042408657802	1.25997243849461	0.837800445969491
KIRP	0.720027890557521	1.05559985841667	1.1081589076522	1.17608434041541	0.889423311506813	1.00425736951426	1.23630312491218	1.18588832634164	0.983227876320165	1.31170248879393	0.95786025469197	0.971240461381474	0	1.15005559405689	0.938254576248704	0.862568165056383	1.0294426185669	1.25365724575935	0.878198871525501	1.14516450187306	1.09313049900669	0.84526885977557	0.780031743127169	1.05664149831382	1.14356378516438	0.821454593770404	1.20165728313952	1.26104524047149	0.856112448358556	1.22232350111512	0.867622330875199	1.13046164122595	0.707645612549873
LAML	1.22035343019481	1.36610079697282	1.31760219285048	0.950602938561483	0.779564286921254	1.11121338070072	0.665502008662449	1.15852600810215	1.01000771074111	1.14592614240414	1.20460031484728	0.976800525536316	1.15005559405689	0	0.708091625444813	1.13193161675096	1.54772288568497	1.40559053759551	1.02007282974594	1.16304988000308	1.14647037340697	0.899037817045649	0.991714821683677	1.16095890125828	0.935553169942542	1.15634039697916	1.27933522499934	0.83903169553251	0.889108267117819	0.623533063418837	1.02830882830876	1.04085666811561	0.803520653175737
LGG	1.01212784708975	1.26676266261193	1.06869224386709	1.38287521344405	0.719112436589362	1.21142037823609	1.24489718778911	1.30569925128201	0.68779942676339	1.23225541464078	0.886886652170508	0.994322479350572	0.938254576248704	0.708091625444813	0	0.872798974629683	1.207906078785	1.34673629163961	1.03497556456004	1.14925949955654	1.00441472353791	0.562338989199698	0.658126261498238	1.2149413915881	0.922237850478444	1.08463457469595	1.33940262165032	1.28799572936269	0.783778483507325	1.0693492293615	1.01084239178894	1.05039936135508	0.698126430768779
LIHC	0.577361127169954	1.0593410815074	1.14382413013019	1.28483530783121	0.872872713763616	1.1239365057214	1.2510455829921	1.11354794981277	0.982507624189111	1.21234743332449	0.730813276183073	1.03619416438903	0.862568165056383	1.13193161675096	0.872798974629683	0	1.00900185542312	1.17943495898808	0.946111805169398	1.0634680713723	1.04623725697655	0.742745368275848	0.705323309414015	1.1226819718405	1.08445641154436	1.03473324625752	1.13919794931415	1.22260264360336	0.921883731798053	1.17360700734124	0.921487032830141	1.08810555624679	0.752605889902314
LUAD	0.872207879653165	0.760850276740646	1.01494822628261	1.15509061329931	1.31634102763581	0.928576322354236	1.08177607833689	0.819153142039718	0.837995796066518	0.881080312406162	1.01048704162842	1.11014234518562	1.0294426185669	1.54772288568497	1.207906078785	1.00900185542312	0	0.461902697483614	1.25776688215874	0.773754313196281	0.862934703888292	1.13485813615967	1.22456644266588	0.905856826529936	1.14459856825788	0.649584902478568	0.80232304223199	0.960294970021119	1.24271997241519	1.21119818775785	1.10254021706688	1.01761154135996	1.44976747927444
LUSC	0.996342688848591	0.613634714312547	0.973240955750307	0.767697598394069	1.33283812890922	1.0652254839533	0.9485138943763	0.475319743113694	1.0852704112753	0.360760501496952	1.10473777083422	1.17869969201662	1.25365724575935	1.40559053759551	1.34673629163961	1.17943495898808	0.461902697483614	0	1.33833432218959	0.516728288056043	1.02248702205521	1.40739055234961	1.5214371391062	0.999820048004353	1.10667259887848	0.678537247887818	0.767113722885627	0.755459368464018	1.44473275258893	1.15119915618451	1.16525578934103	0.790010146786647	1.50295256633081
MESO	1.09215578318599	1.30608898244089	0.914745954751949	1.19147240957118	0.4830329167369	1.20471797909381	1.030865683673	1.28469913630663	1.13600746990685	1.1333631005281	0.873626708707836	0.636769535715259	0.878198871525501	1.02007282974594	1.03497556456004	0.946111805169398	1.25776688215874	1.33833432218959	0	1.19027177598297	0.853629010476936	0.904640209246424	0.708260094855346	1.17959450888443	0.809324890309045	1.27606855591621	1.21843018673005	1.10796558570617	0.743044982359227	0.954284709280108	1.20404092398272	1.26844928103766	0.475982836948853
OV	0.865591199834291	0.800503019923209	0.890248848569932	0.80063694754421	1.12528296741798	1.05649376019387	0.934806475570054	0.551386240200778	1.05441211133017	0.807923400256445	0.757743400618172	1.21282549101168	1.14516450187306	1.16304988000308	1.14925949955654	1.0634680713723	0.773754313196281	0.516728288056043	1.19027177598297	0	1.20809721228609	1.17241462201214	1.31177360087651	0.844584557893284	1.09912412101485	1.23123152603375	1.10836842569306	0.624866885766763	1.28658481586368	1.18233325060711	1.33260883652198	0.567147983855233	1.14872708905449
PAAD	1.1728989366187	1.22022557890005	0.969810426224695	1.25992342811089	0.934066659964104	0.879836287686571	1.18437890758997	0.941578108072662	1.17026033288806	0.759668115674806	0.988909093383611	0.963233918974188	1.09313049900669	1.14647037340697	1.00441472353791	1.04623725697655	0.862934703888292	1.02248702205521	0.853629010476936	1.20809721228609	0	0.950429516611187	0.758387261007997	0.764086454429187	0.831708878879563	1.19412755805166	0.937207426817785	1.14257759295967	0.895431047600702	1.04812350236027	1.21730945828042	1.16719118962474	1.04800432129001
PCPG	0.809628728057527	1.35753373816863	1.01679625673245	1.52778881169393	0.864976967043504	1.28443838424736	1.31386668209377	1.51348387258014	0.712867643451396	1.42587708326736	0.549280829098198	0.713386478821087	0.84526885977557	0.899037817045649	0.562338989199698	0.742745368275848	1.13485813615967	1.40739055234961	0.904640209246424	1.17241462201214	0.950429516611187	0	0.440870290608852	1.24868634332119	0.852406691831602	1.02383148025125	1.43798122406296	1.35623868525536	0.576150960314872	1.12162849027033	1.10230549367506	1.12815733262037	0.540380280167606
PRAD	1.16947888998234	1.21145020667069	0.880045236783534	1.36486948357806	0.757177982900477	0.947000550616967	1.33326848906835	1.40210476529841	0.97624266279655	1.34686987529367	0.776879302179178	0.898066412333935	0.780031743127169	0.991714821683677	0.658126261498238	0.705323309414015	1.22456644266588	1.5214371391062	0.708260094855346	1.31177360087651	0.758387261007997	0.440870290608852	0	0.983373527144587	1.01101470481943	1.16191456351208	1.11097657415106	1.54351746681475	0.450939339600978	0.978435997506548	0.901188968476366	1.35710927469905	0.683877813987782
READ	1.00165691746553	0.856847616872394	0.965097239857235	0.898958567883151	1.09144363238334	0.161672232530913	1.21216163649066	0.702458632972001	1.29259097522643	1.07191952153611	1.0090547948257	1.32723848591436	1.05664149831382	1.16095890125828	1.2149413915881	1.1226819718405	0.905856826529936	0.999820048004353	1.17959450888443	0.844584557893284	0.764086454429187	1.24868634332119	0.983373527144587	0	1.30572355257761	1.17239500534886	0.662834503429067	0.9341014898463	1.17742783043858	1.10603899079569	0.91587678764156	0.98045269951218	1.22420216286793
SARC	0.898720942282134	1.15095914925095	0.756118844647548	1.26928468392001	1.13175603653999	1.41905494921557	1.04327446934354	1.12723226569334	0.816348781476089	1.04762479756654	0.963696837371931	0.865084992562975	1.14356378516438	0.935553169942542	0.922237850478444	1.08445641154436	1.14459856825788	1.10667259887848	0.809324890309045	1.09912412101485	0.831708878879563	0.852406691831602	1.01101470481943	1.30572355257761	0	1.0784140672181	1.30841299426674	0.93286731077374	0.957134239021041	1.10309999107369	1.26973966756426	0.77804438568818	0.803069521018369
SKCM	1.0558217555199	0.854255210137808	1.2878978789601	1.04230376245259	1.30473096395929	0.939402119520221	1.07348556485711	1.05901434333729	0.970982376850123	0.967543012170955	1.21980338927832	1.13841232395444	0.821454593770404	1.15634039697916	1.08463457469595	1.03473324625752	0.649584902478568	0.678537247887818	1.27606855591621	1.23123152603375	1.19412755805166	1.02383148025125	1.16191456351208	1.17239500534886	1.0784140672181	0	0.824378574782836	1.3367147239027	0.909658902456928	1.18581059127585	0.676830562273142	1.31647969702092	1.15247044962884
STAD	1.30766220321384	0.540281707238034	0.898781155401187	0.638451867095973	1.15530607705788	0.497414326818035	0.971679572832903	0.740915164659232	1.23904388611464	0.898128462727152	1.35050816912827	1.2875833009159	1.20165728313952	1.27933522499934	1.33940262165032	1.13919794931415	0.80232304223199	0.767113722885627	1.21843018673005	1.10836842569306	0.937207426817785	1.43798122406296	1.11097657415106	0.662834503429067	1.30841299426674	0.824378574782836	0	1.12559978371227	1.28817988049212	0.99444028886559	0.515457738001202	1.1768379151485	1.52274977129919
TGCT	0.72885835210865	1.00346840701706	0.886845809939088	0.717649300556491	1.0680448885868	1.14617941882125	0.674712632730746	0.50165691980156	1.16807640837865	0.838967726518944	0.958322423681622	1.15717578666704	1.26104524047149	0.83903169553251	1.28799572936269	1.22260264360336	0.960294970021119	0.755459368464018	1.10796558570617	0.624866885766763	1.14257759295967	1.35623868525536	1.54351746681475	0.9341014898463	0.93286731077374	1.3367147239027	1.12559978371227	0	1.29712960806232	0.793666561449202	1.51377055929832	0.566682847317556	1.15919412026826
THCA	1.09801317217552	1.29793638421913	1.05045006639645	1.28407313585682	0.851009230161983	1.08851383555451	1.14718952755249	1.40534365895448	0.957821813450316	1.26953303896432	0.909757176509598	0.796322237259329	0.856112448358556	0.889108267117819	0.783778483507325	0.921883731798053	1.24271997241519	1.44473275258893	0.743044982359227	1.28658481586368	0.895431047600702	0.576150960314872	0.450939339600978	1.17742783043858	0.957134239021041	0.909658902456928	1.28817988049212	1.29712960806232	0	0.950928297098744	1.11322432883639	1.28159132230342	0.682694264995692
THYM	1.35130814985228	1.19901076987236	1.17464355735837	0.77393428839509	1.11101918468633	1.09606056711103	0.358696333410254	1.13073161988163	1.13844226495614	0.938133697447307	1.30396538946593	0.904441874603339	1.22232350111512	0.623533063418837	1.0693492293615	1.17360700734124	1.21119818775785	1.15119915618451	0.954284709280108	1.18233325060711	1.04812350236027	1.12162849027033	0.978435997506548	1.10603899079569	1.10309999107369	1.18581059127585	0.99444028886559	0.793666561449202	0.950928297098744	0	1.10226017741323	1.28857293562522	1.15085583220199
UCEC	1.17660094146881	0.765982209175023	1.07096838504087	0.872476098981766	1.16960760223882	0.602184258021415	1.15318117970257	1.25591719697582	0.942312466552013	1.26215935970638	1.24555102326355	1.20042408657802	0.867622330875199	1.02830882830876	1.01084239178894	0.921487032830141	1.10254021706688	1.16525578934103	1.20404092398272	1.33260883652198	1.21730945828042	1.10230549367506	0.901188968476366	0.91587678764156	1.26973966756426	0.676830562273142	0.515457738001202	1.51377055929832	1.11322432883639	1.10226017741323	0	1.19396004704871	1.20040221198696
UCS	0.721938165517704	0.794834542091884	0.69745757403501	1.02298762548401	1.1108041138794	1.11703849203653	1.05414970783925	0.636630761888771	0.938552646992147	0.946462127143455	0.878412659229495	1.25997243849461	1.13046164122595	1.04085666811561	1.05039936135508	1.08810555624679	1.01761154135996	0.790010146786647	1.26844928103766	0.567147983855233	1.16719118962474	1.12815733262037	1.35710927469905	0.98045269951218	0.77804438568818	1.31647969702092	1.1768379151485	0.566682847317556	1.28159132230342	1.28857293562522	1.19396004704871	0	0.979917650621139
UVM	0.760710157114007	1.32244595477454	1.12649949588966	1.31644647272408	0.513226236676944	1.28067477009883	1.27720499037157	1.4055918780106	0.87351815296136	1.3257834027126	0.758379617911941	0.837800445969491	0.707645612549873	0.803520653175737	0.698126430768779	0.752605889902314	1.44976747927444	1.50295256633081	0.475982836948853	1.14872708905449	1.04800432129001	0.540380280167606	0.683877813987782	1.22420216286793	0.803069521018369	1.15247044962884	1.52274977129919	1.15919412026826	0.682694264995692	1.15085583220199	1.20040221198696	0.979917650621139	0
