project_id	project_code	cancer_name	broad_group	major_cancer_group	level2_group	lineage_notes	tmb_proxy_median_nonsynonymous_count	tmb_proxy_mean_nonsynonymous_count	tmb_proxy_median_total_mutation_count	tmb_proxy_mean_total_mutation_count	mutation_prevalence_TP53	mutation_prevalence_KRAS	mutation_prevalence_BRAF	mutation_prevalence_IDH1	mutation_prevalence_IDH2	mutation_prevalence_PIK3CA	mutation_prevalence_APC	mutation_prevalence_PTEN	mutation_prevalence_NF1	mutation_prevalence_BAP1	mutation_prevalence_VHL	mutation_prevalence_RB1	mutation_prevalence_CDKN2A	mutation_prevalence_SMAD4	mutation_prevalence_ARID1A	mutation_prevalence_TERT	mutation_prevalence_EGFR	mutation_prevalence_ERBB2	mutation_prevalence_ALK	mutation_prevalence_MET	mutation_prevalence_MYC	mutation_prevalence_CTNNB1	mutation_prevalence_POLE	mutation_prevalence_MSH2	mutation_prevalence_MSH6	mutation_prevalence_MLH1	mutation_prevalence_PMS2	mutation_prevalence_BRCA1	mutation_prevalence_BRCA2	median_purity	median_ploidy	median_aneuploidy_score	median_arm_gain_count	median_arm_loss_count	median_total_arm_alteration_count	median_proliferation_score	median_immune_inflammatory_score	median_interferon_gamma_score	median_cytotoxic_t_cell_score	median_stromal_score	median_epithelial_score	median_EMT_score	median_hypoxia_score	median_cell_cycle_score	median_DNA_repair_score	median_angiogenesis_score	median_lineage_or_tissue_PC1	median_lineage_or_tissue_PC2
TCGA-READ	READ	Rectum Adenocarcinoma	Carcinoma	Carcinoma	gi_colorectal	Colorectal adenocarcinoma.	0.165692805956041	0.595404339812665	0.114834341969316	0.491636152189911	1.31712402275821	2.07822258517603	-0.145252872067766	-0.235852319213821	0.225558166566613	0.36065140327685	4.03233377488486	-0.0574951187347807	0.0474704381161831	-0.473598541902557	-0.136389610970811	-0.0818629556148531	-0.584093974157324	2.50427000709807	-0.0815988678642363	-0.261139310824208	-0.15583681218598	0.841485965950179	-0.149604846011616	0.279375909134826	-0.175528986272612	0.175341178382167	0.38414397835517	1.37444088918313	1.10846709555394	1.06819550127194	1.38472315360838	0.011308018411648	0.85435490824504	-0.0315228436504146	0.460152306313727	0.724239992870627	0.787908662615792	0.588541403826453	0.724239992870627	0.668590229705824	-0.285000918346254	-0.354764761766505	-0.296493783362223	-0.159978710750207	1.92266612173044	-0.95123898743517	0.159858091413029	0.684464464596983	0.386729698863173	-0.415619508939175	-0.564596899284731	1.25115966699649
TCGA-SARC	SARC	Sarcoma	Sarcoma	Sarcoma	sarcoma	Sarcoma cohort; split by histologic subtype when metadata permits.	-0.446609836434704	-0.448115760262898	-0.347951504645764	-0.383753727636578	0.0798021679904927	-0.482025342917032	-0.362122841898784	-0.222931387522935	-0.576145336573797	-0.543028326878218	-0.29751020794329	-0.338974425044813	-0.211403492822033	-0.591323978094565	-0.218688900386173	1.56001218008183	-0.511013161004439	-0.398207533968143	-0.597402340518496	0.730159496893062	-0.222899535675615	-0.652051194112242	-0.390236032719406	-0.103042319905659	-0.325694457997491	-0.472889398073093	-0.314713789818899	-0.721870330406772	-0.734876266797685	-0.444482815272852	-0.191236601311731	-0.847656937128871	-0.522837778212692	0.793506064303519	-0.307473094384263	0.18514405832783	-0.430887549868011	0.305010508552395	0.18514405832783	0.0903972589878677	-0.352623361317857	-0.161357675598875	-0.311440477443397	4.53979984734392	-1.21100554311884	3.23806857748932	-0.706263335050995	0.071866605901137	-0.24722571244556	0.43171122635213	0.222035831246527	-1.39318888254063
TCGA-SKCM	SKCM	Skin Cutaneous Melanoma	Melanocytic	Melanocytic	melanoma	Cutaneous melanoma; includes metastatic samples.	4.10892182295244	2.6011534718634	4.32542688084423	2.60795415015143	-0.633715349777676	-0.354273344368008	3.53109730205307	0.126332562318969	-0.317476043893879	-0.405466921575721	0.325272593470588	0.258170787977435	2.83852621371235	0.0544050704201492	-0.0859197475900233	0.188205270405142	1.69249828002196	-0.25894440384501	0.131706272674415	2.85951947532472	0.974645112579651	1.39423620675481	3.90611313199444	2.59184363747069	0.864103649131907	0.480934058899248	1.90374402289691	0.766152291703835	0.950259919511653	1.30042539051204	2.67801819611892	1.8314082625235	2.10345856482506	0.21957291094426	-0.279559443449792	0.364842703175429	0.381643258454524	0.305010508552395	0.364842703175429	-0.0874785416113897	-0.175205742911058	-0.0568641109771912	-0.20749526525214	-0.369179398692495	-1.07229813548873	1.35505102175367	0.0945751455072457	-0.0959417944743516	0.0896021655539665	-0.441310038217882	0.0602351386621151	-0.247846807868306
TCGA-STAD	STAD	Stomach Adenocarcinoma	Carcinoma	Carcinoma	gi_gastric	Gastric adenocarcinoma.	0.459598074303598	0.945491785234767	0.365193898334851	0.783467451411044	0.498924359590726	0.062613979583675	-0.154413332854557	-0.217428884234247	-0.30038855075557	0.485139694221788	0.210480472566852	0.0695301723022738	0.510245105397025	-0.0649116062382709	-0.133765032265082	-0.0576107165406661	0.132064700520833	1.01369935503104	2.03690414632579	0.429357982686864	0.443189437226372	1.05518115855727	0.54561074318947	-0.0447470996007461	0.398599728386434	0.373127963738632	1.11483269726783	0.720238982386276	0.638883422001192	0.971008610746747	0.29134773287797	0.531122042379598	1.42025078044448	-1.07177668411407	-0.223732141580847	0.18514405832783	0.381643258454524	0.0214796132783378	0.18514405832783	0.661359769168671	-0.102248050507749	0.331076454208534	-0.111088436883311	0.292126649405545	1.16024802014575	-0.522199028765823	-0.288948903436745	0.62087129831774	0.504068568861621	-0.0310704244462948	-0.547668100239828	0.220869769939426
TCGA-TGCT	TGCT	Testicular Germ Cell Tumors	Germ cell	Germ cell	germ_cell	Testicular germ cell tumor.	-0.789499316173521	-0.715992189482923	-0.765217431921656	-0.683383843682619	-1.13353146561356	0.0295500551668155	-0.39349005017894	-0.284869821977657	-0.576145336573797	-0.616165938935519	-0.40060541147545	-0.543809968431874	-0.875975375230586	-0.473598541902557	-0.218688900386173	-0.842343880869715	-0.584093974157324	-0.575073598819231	-0.662409374174569	-0.910236338343186	-0.439518067301431	-0.565696877367503	-0.803137273547542	-0.759237235645582	-0.583364756070864	-0.537201367222071	-0.823280165694972	-0.721870330406772	-0.427652373072414	-0.728227443593675	-0.724203954039472	-0.847656937128871	-0.988584912938601	-0.497843530754813	1.74418024929946	1.80243186195622	1.19417406677706	2.14796132783377	1.80243186195622	1.57353040087036	0.367814380348994	0.357540592686315	0.525891558012518	-0.393274805101831	-0.646003251457086	0.231705266869574	-0.436489174948232	1.61513582021816	2.58525717679322	-0.322814702946599	-2.12425644279935	0.226229825192829
TCGA-THCA	THCA	Thyroid Carcinoma	Carcinoma	Carcinoma	thyroid	Thyroid carcinoma.	-0.826237474716966	-0.712029619944686	-0.810737351260845	-0.682478082075167	-1.1356448749338	-0.484448805979327	4.04459351496388	-0.284869821977657	-0.576145336573797	-0.708295237737864	-0.404077880504765	-0.511172838518869	-1.04435032853081	-0.555770896364579	-0.218688900386173	-0.750477785098928	-0.549161345470245	-0.575073598819231	-0.713085090850145	-0.322154431410992	-0.581358694859156	-0.800227351253783	-0.737348342508926	-0.680821943214662	-0.583364756070864	-0.506460245968859	-0.823280165694972	-0.595253132743542	-0.734876266797685	-0.728227443593675	-0.724203954039472	-0.761187798271126	-0.877271347739109	0.00434797843453907	-0.642436905597933	-1.61184239014816	-1.24341835819055	-1.39617486309195	-1.61184239014816	-1.09752900176613	-0.423669462620466	-0.465834516292307	-0.355523812247826	-0.453031542330523	0.561182269167466	0.253706211365269	-0.853924569493712	-1.11819249190163	-0.902752493488472	0.688012553071778	1.1016549349385	0.0968598526900331
TCGA-THYM	THYM	Thymoma	Other or mixed	Other or mixed	thymic	Thymic epithelial tumor; distinct biology from common carcinomas.	-0.777253263325706	-0.68390203041529	-0.71211085935927	-0.639634625260327	-1.04560983587485	-0.483592623167962	-0.39349005017894	-0.224693863300102	-0.576145336573797	-0.770400256126945	-0.437546571361786	-0.543809968431874	-0.805903606196144	-0.446799255614945	-0.0166207263744727	-0.842343880869715	-0.584093974157324	-0.575073598819231	-0.73501068746336	-0.910236338343186	-0.581358694859156	-0.51230782640152	-0.803137273547542	-0.759237235645582	-0.583364756070864	-0.412237459688691	-0.823280165694972	-0.207166274865187	-0.734876266797685	-0.17688625523045	-0.724203954039472	-0.847656937128871	-0.536090745460992	-2.00441805832287	-0.642436905597933	-1.61184239014816	-1.24341835819055	-1.39617486309195	-1.61184239014816	0.913865681020832	3.87273835398936	-0.180582333366405	3.53915158829644	-0.727119138786573	-0.615566767956003	-0.843760414358449	-0.99973395563324	1.25002784296465	0.37879022544361	-0.342257577797752	-1.2608310727115	-1.11441559826494
TCGA-UCEC	UCEC	Uterine Corpus Endometrial Carcinoma	Carcinoma	Carcinoma	gynecologic	Endometrial carcinoma; includes hypermutated/MSI and POLE subsets.	-0.0179979867611825	3.96995206462942	0.0162078500677413	4.1319932824028	0.148258019337436	0.727216755192794	-0.0405351170830146	-0.00608854448841908	2.38759096599611	3.11847330590119	0.360827724034807	4.72668699962871	1.96740297659986	0.413000364560425	-0.0782686438695673	2.09875523043609	-0.320947995346936	0.220990233561374	4.01347068828001	2.96600975254698	0.87070467878264	1.73411513303902	2.29427002582235	3.22798102355377	1.73615318138812	3.31267539989387	3.8692263476851	4.16636423097969	4.41965795014852	3.61397378001274	3.59373493755138	2.97913169405195	3.15160889627036	0.650022775963705	-0.530782301860043	-1.07274645560537	-0.837152954029279	-1.39617486309195	-1.07274645560537	0.251307922518038	-0.324124878086043	-0.128840298229937	-0.226923032949198	-0.392773939093446	0.488892804336443	-0.798471975846245	-0.147675829710338	0.315452922583005	-0.00504996067077163	-0.314300075981803	-0.188077594731186	0.686632216206038
TCGA-UCS	UCS	Uterine Carcinosarcoma	Other or mixed	Other or mixed	gynecologic_mixed	Carcinosarcoma; mixed epithelial/mesenchymal phenotype.	-0.373133519347814	-0.202629533410028	-0.423818036877745	-0.248488968174568	1.94112804377932	0.271200118430316	-0.261967896162143	-0.284869821977657	0.485760180743761	1.95350405918362	-0.339684902189212	1.03078840456398	0.447090263775019	-0.591323978094565	-0.218688900386173	1.17226348252474	-0.277667406726807	-0.204275445315634	0.611297876505989	-0.910236338343186	-0.581358694859156	-0.178927323941005	-0.226041387243889	0.616469649107412	1.57744932250935	-0.537201367222071	-0.29017769273716	-0.721870330406772	0.892871380659013	-0.728227443593675	-0.724203954039472	-0.847656937128871	0.476067260738924	1.33156839557782	2.67928755560428	1.80243186195622	1.60043947093833	1.15560319437457	1.80243186195622	0.815288258447751	-0.476867125614888	-0.763979365728817	-0.463120745959565	0.355491016052855	-0.627521451950826	1.32321804940258	-0.0494305842445865	0.93367574722648	0.0910512571279948	-0.298461029037909	-0.356732867276488	0.584851745602594
TCGA-UVM	UVM	Uveal Melanoma	Melanocytic	Melanocytic	melanoma	Uveal melanoma; distinct from cutaneous melanoma.	-0.801745369021336	-0.708993192903848	-0.803150698037647	-0.6829785939159	-1.15601454348853	-0.537104048878288	-0.39349005017894	-0.284869821977657	-0.576145336573797	-0.770400256126945	-0.298093692790868	-0.543809968431874	-1.18379064634618	2.29736391246685	-0.218688900386173	-0.842343880869715	-0.584093974157324	-0.575073598819231	-0.73501068746336	-0.910236338343186	-0.581358694859156	-0.800227351253783	-0.803137273547542	-0.759237235645582	-0.583364756070864	-0.537201367222071	-0.823280165694972	-0.721870330406772	-0.734876266797685	-0.728227443593675	-0.724203954039472	-0.847656937128871	-0.640730021690188	2.01311401519194	-0.558695952794516	-0.893047810757766	-0.430887549868011	-0.829113072543835	-0.893047810757766	-0.911673467990524	-0.533355321330607	-1.14310050207999	-0.527212819516798	-0.667018083436452	-0.755482877024728	1.50140913182212	-0.484617029534651	-0.937986924561557	-1.20121731257986	-0.755415195948853	1.0247905604061	0.271837045851095
